,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,AvgBedsPerRoom
11253,2.2,42.0,3.22,0.8,157.0,3.14,33.81,-117.99,0.2484472049689441
9690,3.2929,27.0,5.068711656441717,1.0871165644171779,2002.0,2.456441717791411,36.71,-121.66,0.21447591382231906
20002,1.7432,30.0,4.120448179271708,1.0448179271708684,1418.0,3.9719887955182074,36.1,-119.21,0.2535690006798097
8551,3.35,25.0,4.121468926553672,1.0225988700564972,1150.0,3.248587570621469,33.88,-118.35,0.24811514736120632
9659,2.1434,42.0,6.631818181818182,1.309090909090909,1182.0,2.6863636363636365,41.78,-121.16,0.1973954763536669
17672,2.7411,14.0,4.285714285714286,1.4761904761904763,134.0,1.5952380952380953,37.3,-121.87,0.3444444444444445
6329,5.6716,15.0,6.286050156739812,1.0195924764890283,7732.0,3.029780564263323,33.98,-117.95,0.16219922702904876
16922,3.4836,27.0,3.5549412577747064,1.0234968901174843,2518.0,1.7401520387007603,37.58,-122.33,0.28790824261275266
1904,4.225,12.0,9.979166666666666,1.8611111111111112,395.0,2.7430555555555554,38.87,-120.0,0.186499652052888
10439,5.4031,4.0,5.445977011494253,1.3011494252873563,996.0,2.2896551724137932,33.45,-117.6,0.2389193752638244
14659,2.7652,19.0,4.031775700934579,1.0355140186915888,1349.0,2.5214953271028038,32.81,-117.13,0.2568382012053778
14679,6.2047,16.0,6.55625,0.9625,467.0,2.91875,32.83,-117.1,0.14680648236415633
20110,3.2589,9.0,11.458507963118189,2.0561609388097235,2811.0,2.3562447611064545,37.84,-120.2,0.17944403803950257
5638,5.1269,6.0,4.973083197389886,1.0358890701468189,2678.0,2.1843393148450243,33.76,-118.3,0.20829916352304412
434,3.556,52.0,4.342105263157895,1.0394736842105263,841.0,2.213157894736842,37.88,-122.29,0.2393939393939394
2528,1.3708,8.0,3.8895705521472395,1.030674846625767,1237.0,3.794478527607362,39.53,-122.23,0.26498422712933756
8361,2.3,42.0,5.285266457680251,1.1316614420062696,737.0,2.310344827586207,33.96,-118.33,0.21411625148279953
4856,2.2981,46.0,4.5846867749419955,1.088167053364269,1409.0,3.269141531322506,34.02,-118.31,0.2373481781376518
10440,4.3897,3.0,5.584053794428434,1.2142170989433236,2363.0,2.269932756964457,33.44,-117.59,0.2174436607603647
20223,3.5385,24.0,4.705483672211953,1.0505237215033887,4647.0,2.8632162661737524,34.3,-119.29,0.22325520492339923
15951,3.9565,48.0,4.953703703703703,1.0833333333333333,1773.0,3.283333333333333,37.72,-122.44,0.21869158878504674
2834,4.0208,43.0,5.949197860962567,1.0481283422459893,890.0,2.379679144385027,35.4,-118.99,0.17617977528089887
2203,3.3239,9.0,5.610955056179775,1.0926966292134832,1691.0,2.375,36.82,-119.85,0.19474342928660826
3445,3.6016,36.0,4.213235294117647,0.9522058823529411,1173.0,4.3125,34.25,-118.41,0.22600349040139617
12912,3.0864,29.0,6.16751269035533,1.1370558375634519,1087.0,2.7588832487309647,38.62,-121.32,0.18436213991769548
20302,4.3427,15.0,6.969843184559711,1.5500603136308806,1722.0,2.077201447527141,34.12,-119.21,0.22239529248875042
509,7.8772,52.0,8.282548476454293,1.0498614958448753,947.0,2.623268698060942,37.83,-122.23,0.12675585284280938
4280,2.0341,32.0,3.0432432432432432,1.0324324324324323,626.0,3.383783783783784,34.09,-118.32,0.33925399644760207
15278,3.2984,21.0,4.357601713062098,1.1434689507494646,948.0,2.0299785867237685,33.07,-117.31,0.2624078624078624
18477,5.9356,14.0,6.688195991091314,1.017817371937639,2915.0,3.2461024498886415,37.11,-121.65,0.15218115218115216
17601,5.6437,52.0,5.545774647887324,1.0,629.0,2.214788732394366,37.3,-121.9,0.18031746031746032
13837,3.8194,5.0,5.94015748031496,0.9748031496062992,2097.0,3.3023622047244094,34.54,-117.18,0.16410392364793214
16999,8.9083,15.0,6.947712418300654,1.0130718954248366,905.0,2.957516339869281,37.54,-122.27,0.14581373471307618
8099,3.7885,41.0,3.9672131147540983,0.907103825136612,602.0,3.289617486338798,33.81,-118.22,0.22865013774104684
13766,3.0625,34.0,3.2142857142857144,0.7857142857142857,39.0,2.7857142857142856,34.08,-117.08,0.24444444444444444
9704,5.2285,24.0,5.932710280373832,0.9457943925233645,1466.0,2.7401869158878505,36.66,-121.64,0.15942028985507248
20213,4.7333,33.0,6.796143250688705,1.0385674931129476,1052.0,2.8980716253443526,34.28,-119.22,0.15281718686663964
18089,7.0102,23.0,6.242382271468144,1.0401662049861495,2167.0,3.0013850415512464,37.33,-122.06,0.16662968715331705
17492,5.1271,22.0,6.018867924528302,1.044811320754717,1066.0,2.5141509433962264,34.43,-119.77,0.17358934169278994
7335,2.5703,38.0,3.6200980392156863,0.9166666666666666,1514.0,3.7107843137254903,33.98,-118.18,0.25321597833446174
10071,3.5652,14.0,6.838983050847458,1.38135593220339,1000.0,2.824858757062147,39.32,-120.17,0.2019826517967782
15263,5.798,21.0,6.232558139534884,0.9883720930232558,928.0,2.697674418604651,33.02,-117.27,0.1585820895522388
8957,2.3571,25.0,3.7448979591836733,0.9693877551020408,543.0,1.846938775510204,34.01,-118.39,0.25885558583106266
16239,2.2981,52.0,5.867532467532468,1.0831168831168831,766.0,1.9896103896103896,37.97,-121.3,0.1845949535192563
11499,4.1862,14.0,4.074695121951219,1.0472560975609757,1192.0,1.8170731707317074,33.72,-118.05,0.25701459034792373
9254,1.6071,27.0,4.190476190476191,1.0389610389610389,587.0,2.5411255411255413,36.97,-120.07,0.2479338842975206
7093,6.1273,26.0,7.0049504950495045,0.9876237623762376,1204.0,2.98019801980198,33.92,-118.0,0.14098939929328622
932,5.2882,25.0,5.987197724039829,1.0398293029871977,2568.0,3.6529160739687057,37.54,-122.05,0.17367545735329057
10259,4.6806,18.0,4.633802816901408,1.0140845070422535,209.0,2.943661971830986,33.86,-117.85,0.2188449848024316
14842,3.4875,31.0,5.199186991869919,0.9898373983739838,1938.0,3.9390243902439024,32.69,-117.08,0.19038311180609852
16672,1.6563,16.0,5.125,0.9375,542.0,16.9375,35.34,-120.69,0.18292682926829268
10868,5.3254,24.0,7.216216216216216,1.1891891891891893,249.0,3.364864864864865,33.7,-117.88,0.16479400749063672
9394,5.5951,30.0,5.920567375886525,1.04822695035461,1818.0,2.578723404255319,37.91,-122.52,0.1770483948251078
3685,4.2875,36.0,4.297520661157025,0.9400826446280992,1939.0,4.006198347107438,34.21,-118.37,0.21875
3484,6.7248,18.0,7.174083769633508,1.0209424083769634,2477.0,3.242146596858639,34.28,-118.54,0.1423097974822113
12980,2.1009,16.0,4.499565595134666,1.104257167680278,2181.0,1.894874022589053,38.68,-121.31,0.24541417262019694
11319,3.6333,7.0,4.094545454545455,1.0363636363636364,1576.0,2.8654545454545453,33.77,-117.98,0.2531083481349911
17962,5.1483,28.0,5.602534562211981,1.0380184331797235,2110.0,2.4308755760368665,37.3,-121.99,0.18527657824388238
17588,3.6053,35.0,4.510135135135135,1.0,635.0,2.14527027027027,37.3,-121.92,0.22172284644194756
9517,2.0074,27.0,4.4,1.0577777777777777,592.0,2.631111111111111,39.15,-123.2,0.24040404040404037
3337,4.0435,9.0,6.922459893048129,1.2887700534759359,1050.0,2.807486631016043,38.76,-122.51,0.1861722672846659
1368,2.1974,51.0,4.23489932885906,1.0369127516778522,608.0,2.040268456375839,38.01,-122.13,0.24484944532488112
4204,3.6667,47.0,4.3399602385685885,1.0139165009940359,1445.0,2.8727634194831015,34.11,-118.26,0.23362345396243703
10170,3.3199,25.0,4.106854838709677,1.0383064516129032,1435.0,2.8931451612903225,33.87,-117.98,0.2528227785959745
14241,1.3269,18.0,4.012195121951219,1.048780487804878,1221.0,2.978048780487805,32.69,-117.09,0.26139817629179335
1547,6.2631,19.0,7.03690036900369,1.029520295202952,2653.0,3.2632226322263223,37.74,-121.95,0.14630309386470897
6914,5.2851,36.0,6.138571428571429,1.0242857142857142,2038.0,2.9114285714285715,33.94,-117.98,0.1668606004188969
2584,2.2138,47.0,5.3003003003003,0.978978978978979,796.0,2.3903903903903903,40.87,-124.07,0.18470254957507082
18415,5.0186,17.0,5.523715415019763,0.9525691699604744,1904.0,3.7628458498023716,37.27,-121.84,0.17245080500894455
19774,2.207,21.0,5.781163434903047,1.0581717451523547,888.0,2.4598337950138505,39.95,-122.23,0.18303785337805464
10277,5.8243,13.0,5.838420107719928,1.0466786355475763,1546.0,2.7755834829443446,33.89,-117.81,0.17927429274292744
9360,3.5838,22.0,3.9438559322033897,1.0481991525423728,2980.0,1.5783898305084745,37.95,-122.53,0.26578028471662635
1818,5.1067,40.0,6.353430353430354,1.0166320166320166,1103.0,2.2931392931392933,37.93,-122.32,0.1600130890052356
12902,2.4537,20.0,5.508219178082192,1.1835616438356165,1658.0,2.271232876712329,38.62,-121.34,0.21487192240736133
12572,3.1944,35.0,6.026315789473684,1.0847953216374269,1110.0,3.245614035087719,38.53,-121.41,0.18000970402717129
353,3.1587,47.0,5.394594594594595,1.1405405405405404,597.0,3.227027027027027,37.75,-122.17,0.21142284569138275
9703,1.6071,44.0,3.8625,1.5125,315.0,3.9375,36.65,-121.63,0.39158576051779936
19556,2.273,36.0,4.8127272727272725,1.0981818181818181,2045.0,3.7181818181818183,37.61,-121.0,0.22818284850774462
1082,0.987,52.0,4.328282828282828,1.1717171717171717,520.0,2.6262626262626263,39.73,-121.84,0.27071178529754963
1253,2.2679,50.0,5.185667752442996,1.211726384364821,781.0,2.543973941368078,39.21,-122.01,0.23366834170854275
7969,3.6987,42.0,5.296943231441048,1.1746724890829694,628.0,2.7423580786026203,33.87,-118.19,0.22176422093981862
1935,5.4413,8.0,6.795297372060857,1.0290456431535269,2005.0,2.773167358229599,38.67,-120.99,0.15143496845104823
18248,5.0131,37.0,4.694779116465863,0.9598393574297188,589.0,2.3654618473895583,37.39,-122.07,0.20444824636441403
4899,1.0898,45.0,3.3276595744680852,1.148936170212766,1030.0,4.382978723404255,34.01,-118.25,0.3452685421994885
16407,3.6389,28.0,6.0,1.0829694323144106,769.0,3.3580786026200875,37.97,-121.17,0.1804949053857351
5657,5.249,52.0,5.904255319148936,0.9929078014184397,656.0,2.326241134751773,33.73,-118.31,0.16816816816816818
13420,5.0175,4.0,5.424050632911392,1.0268987341772151,2158.0,3.4145569620253164,34.04,-117.5,0.18932322053675613
14017,1.9637,49.0,3.7374701670644392,1.1789976133651552,643.0,1.5346062052505967,32.75,-117.16,0.31545338441890164
3991,5.5798,33.0,6.4185733512786,1.0592193808882908,2019.0,2.7173620457604306,34.17,-118.63,0.16502411407003567
3447,2.525,17.0,3.7874306839186693,1.0129390018484288,2243.0,4.146025878003697,34.24,-118.42,0.26744753538311367
6029,5.2269,52.0,6.269607843137255,1.0441176470588236,444.0,2.176470588235294,34.07,-117.75,0.16653635652853793
13739,3.6875,38.0,6.753387533875339,1.032520325203252,1003.0,2.7181571815718155,34.04,-117.18,0.1528892455858748
1185,2.0455,21.0,5.615384615384615,1.0555555555555556,1364.0,2.9145299145299144,39.48,-121.52,0.18797564687975649
18045,3.1176,33.0,4.293413173652695,1.1197604790419162,1511.0,1.8095808383233534,37.23,-121.98,0.2608089260808926
14861,2.619,20.0,4.326347305389222,0.9670658682634731,573.0,1.715568862275449,32.65,-117.09,0.2235294117647059
12493,3.0217,52.0,4.424242424242424,1.0404040404040404,176.0,1.7777777777777777,38.57,-121.47,0.23515981735159822
7534,2.0804,34.0,4.24,1.104,1215.0,4.86,33.91,-118.23,0.26037735849056604
5804,0.8185,13.0,2.4988713318284423,1.0812641083521444,616.0,1.3905191873589164,34.15,-118.25,0.4327009936766034
15416,2.3844,13.0,5.333333333333333,1.0207156308851224,1065.0,2.005649717514124,33.22,-117.28,0.19138418079096045
15712,3.6812,52.0,4.848314606741573,1.0786516853932584,614.0,1.7247191011235956,37.79,-122.44,0.22247972190034762
6211,4.5179,35.0,6.780487804878049,1.113821138211382,392.0,3.186991869918699,34.07,-117.89,0.1642685851318945
2564,2.4896,38.0,5.333333333333333,0.9965635738831615,873.0,3.0,40.79,-124.14,0.18685567010309279
2918,3.0435,40.0,5.009803921568627,1.0196078431372548,771.0,2.519607843137255,35.36,-119.04,0.2035225048923679
14234,4.436,7.0,6.360294117647059,1.0546218487394958,3031.0,3.1838235294117645,32.69,-117.02,0.165813377374071
4595,1.6355,31.0,2.338957055214724,1.1196319018404908,2510.0,3.8496932515337425,34.05,-118.28,0.47868852459016387
5157,2.1437,40.0,3.900763358778626,1.0267175572519085,2150.0,4.103053435114504,33.95,-118.28,0.26320939334637966
15383,5.0507,14.0,6.6567901234567906,1.0135802469135802,2350.0,2.9012345679012346,33.38,-117.2,0.15226261127596438
18373,6.9508,18.0,6.906577693040991,0.9809342230695901,2893.0,2.757864632983794,37.22,-121.86,0.14202898550724638
5321,6.7115,52.0,5.550819672131148,0.9508196721311475,727.0,2.3836065573770493,34.05,-118.43,0.17129356172474894
20327,7.6775,21.0,7.526315789473684,0.9959514170040485,2982.0,3.0182186234817814,34.24,-119.06,0.13232920925228617
11817,4.8214,12.0,7.207843137254902,1.0784313725490196,1572.0,3.0823529411764707,38.97,-121.05,0.14961915125136016
13838,1.2275,38.0,4.04679802955665,1.2044334975369457,1196.0,2.9458128078817736,34.53,-117.3,0.29762629336579427
10903,1.9309,31.0,3.7628205128205128,1.1004273504273505,1810.0,3.8675213675213675,33.75,-117.86,0.2924474730266894
15356,3.1062,11.0,5.140302613480055,1.0412654745529573,2212.0,3.0426409903713894,33.23,-117.34,0.20256890553920254
16011,10.959,52.0,7.153310104529616,0.9790940766550522,791.0,2.7560975609756095,37.74,-122.46,0.13687286897223574
5142,2.037,42.0,4.497175141242938,1.1468926553672316,697.0,3.937853107344633,33.96,-118.27,0.2550251256281407
7428,2.295,32.0,3.6953642384105962,1.086092715231788,1265.0,4.188741721854305,33.95,-118.21,0.2939068100358423
4993,1.7083,44.0,6.839357429718875,1.4377510040160641,789.0,3.1686746987951806,33.99,-118.31,0.21021726365237814
5155,1.3971,37.0,4.642857142857143,1.0942857142857143,1243.0,3.5514285714285716,33.96,-118.26,0.23569230769230767
10666,8.6001,15.0,7.138702460850112,1.0782997762863535,930.0,2.0805369127516777,33.61,-117.86,0.15104982764023817
6423,1.0548,31.0,3.0541176470588236,1.0141176470588236,1131.0,2.6611764705882353,34.14,-118.0,0.3320493066255778
9688,4.1675,32.0,5.73492286115007,1.0308555399719495,2927.0,4.105189340813464,36.7,-121.64,0.1797505502567865
2291,2.8994,34.0,5.295208655332303,0.9629057187017002,1938.0,2.9953632148377127,36.8,-119.78,0.18184471687098658
6648,2.7201,52.0,4.939338235294118,1.1029411764705883,1716.0,3.1544117647058822,34.17,-118.14,0.2232973576479345
17206,2.5694,27.0,3.143769968051118,0.9552715654952076,777.0,2.4824281150159746,34.43,-119.72,0.30386178861788615
3603,2.5008,22.0,3.405383360522023,1.1080750407830342,9135.0,3.7255301794453506,34.23,-118.47,0.3253892215568862
5094,3.375,46.0,4.6875,1.042763157894737,1140.0,3.75,33.97,-118.3,0.2224561403508772
7821,3.5772,36.0,5.486590038314176,1.0153256704980842,749.0,2.8697318007662833,33.91,-118.12,0.1850558659217877
13295,3.2083,43.0,5.038363171355499,0.969309462915601,1036.0,2.649616368286445,34.07,-117.64,0.19238578680203045
17593,3.6563,31.0,5.172839506172839,1.054320987654321,829.0,2.0469135802469136,37.3,-121.91,0.20381861575178997
12776,1.9167,38.0,4.942857142857143,1.025,682.0,2.4357142857142855,38.64,-121.41,0.20736994219653176
15662,3.7679,39.0,4.517241379310345,1.1544827586206896,1137.0,1.5682758620689654,37.81,-122.43,0.25557251908396944
8769,4.1071,29.0,4.871254162042176,0.9689234184239733,2069.0,2.2963374028856824,33.79,-118.33,0.19890635680109361
1659,8.7059,13.0,7.419354838709677,0.9124423963133641,703.0,3.23963133640553,37.93,-121.91,0.12298136645962734
19203,1.5357,52.0,3.879120879120879,1.0293040293040292,627.0,2.2967032967032965,38.44,-122.72,0.2653446647780925
12244,1.8446,25.0,4.8359375,1.037109375,1589.0,1.5517578125,33.74,-116.98,0.2144588045234249
19066,3.5982,35.0,5.1976401179941005,1.0324483775811208,686.0,2.023598820058997,38.29,-122.46,0.19863791146424514
842,4.825,13.0,4.882575757575758,1.043560606060606,1680.0,3.1818181818181817,37.59,-122.07,0.2137315748642358
2977,3.569,15.0,5.2100396301188905,0.9854689564068693,2355.0,3.1109643328929986,35.32,-119.06,0.18914807302231237
4026,6.1274,11.0,6.75,1.0875,386.0,2.4125,34.17,-118.54,0.1611111111111111
18467,6.7644,19.0,6.825454545454545,1.069090909090909,1692.0,3.076363636363636,37.0,-121.68,0.15663292488012787
14584,4.2768,32.0,5.022304832713755,0.8810408921933085,823.0,3.059479553903346,32.84,-117.18,0.17542561065877127
2091,1.2937,49.0,4.226618705035971,1.10431654676259,982.0,3.5323741007194243,36.75,-119.78,0.2612765957446809
8318,2.6042,29.0,4.138728323699422,1.2369942196531791,422.0,2.439306358381503,33.43,-118.48,0.29888268156424574
8345,3.1563,37.0,5.109965635738831,1.0171821305841924,863.0,2.9656357388316152,33.94,-118.32,0.19905850706119704
6367,5.532,47.0,6.345454545454546,0.9818181818181818,753.0,2.7381818181818183,34.16,-118.01,0.15472779369627507
3063,2.5208,21.0,4.858247422680412,1.0257731958762886,1539.0,3.966494845360825,35.68,-119.24,0.21114058355437665
13426,3.7578,16.0,2.539473684210526,0.5921052631578947,312.0,4.105263157894737,34.2,-117.38,0.23316062176165803
7745,4.9808,42.0,5.424778761061947,1.0206489675516224,1034.0,3.050147492625369,33.93,-118.15,0.1881457313757477
6729,9.1373,52.0,7.443478260869565,1.0,1102.0,3.1942028985507247,34.11,-118.13,0.13434579439252337
7682,3.1397,33.0,4.4,0.9701492537313433,1205.0,3.5970149253731343,33.93,-118.1,0.22048846675712347
17959,4.8365,35.0,5.720634920634921,0.9238095238095239,841.0,2.6698412698412697,37.33,-121.99,0.16148723640399557
20606,2.08,30.0,5.140316205533597,1.0553359683794465,1702.0,3.3636363636363638,39.12,-121.57,0.20530565167243367
2633,2.8958,32.0,5.758122743682311,1.1155234657039712,706.0,2.5487364620938626,40.62,-124.17,0.19373040752351098
3297,1.1912,32.0,6.3561643835616435,1.6164383561643836,703.0,2.4075342465753424,38.97,-122.65,0.25431034482758624
15108,4.1716,11.0,5.472144063027574,1.0106921778277997,5247.0,2.952729319077096,32.85,-116.96,0.1846976552858906
16444,2.8942,27.0,5.229166666666667,1.0,470.0,2.4479166666666665,38.13,-121.3,0.19123505976095617
16126,2.8125,52.0,5.022988505747127,1.206896551724138,194.0,2.2298850574712645,37.79,-122.47,0.24027459954233407
16096,4.5329,46.0,4.872549019607843,0.9313725490196079,841.0,2.7483660130718954,37.76,-122.5,0.1911468812877264
14819,1.6094,43.0,3.6785714285714284,1.042857142857143,445.0,3.1785714285714284,32.67,-117.11,0.283495145631068
6885,2.2083,31.0,4.441860465116279,1.12015503875969,1163.0,4.507751937984496,34.06,-118.09,0.25218150087260033
4100,3.7986,21.0,4.26873857404022,1.0612431444241317,1914.0,1.7495429616087752,34.14,-118.37,0.24860813704496787
1236,2.6942,13.0,11.490861618798956,2.164490861618799,924.0,2.412532637075718,38.23,-120.37,0.18836628039082026
2900,1.4779,44.0,4.900826446280992,1.1239669421487604,364.0,3.0082644628099175,35.37,-119.01,0.22934232715008432
8799,10.1447,26.0,7.203409090909091,0.9954545454545455,2540.0,2.8863636363636362,33.77,-118.37,0.13819214387127307
9785,3.5547,31.0,5.552238805970149,1.0149253731343284,479.0,7.149253731343284,35.95,-121.32,0.1827956989247312
14,1.9167,52.0,4.262903225806451,1.0096774193548388,1212.0,1.9548387096774194,37.85,-122.26,0.2368520620507
5652,2.1382,21.0,3.7083333333333335,1.0580357142857142,1699.0,2.5282738095238093,33.73,-118.29,0.2853130016051364
4778,2.628,48.0,5.720657276995305,1.039906103286385,1400.0,3.2863849765258215,34.04,-118.33,0.18178087812884694
2792,2.3261,38.0,4.578282828282828,1.0353535353535352,902.0,2.2777777777777777,37.36,-118.39,0.22614451185879758
2927,1.056,24.0,4.462068965517242,1.1126436781609195,1277.0,2.935632183908046,35.36,-119.01,0.24935600206079336
11412,6.9261,24.0,7.150753768844221,1.035175879396985,1954.0,3.273031825795645,33.69,-117.95,0.14476458186929023
12436,2.5714,18.0,4.549492385786802,1.015228426395939,3873.0,4.91497461928934,33.67,-116.17,0.2231520223152022
